1.0,12.0,12.0,0.0,0.0,0.0,0.0,-24.92223830764884
1.0,12.0,12.0,0.0,0.0,0.0,0.0,5.321395106785687
1.0,12.0,12.0,0.0,0.0,1.0,0.0,5.721325572351227
1.0,11.0,12.0,0.0,0.0,0.0,0.0,35.96495898678575
1.0,11.0,12.0,0.0,0.0,1.0,1.0,7.321080321220219
1.0,10.0,12.0,0.0,0.0,0.0,1.0,6.521045554002985
1.0,10.0,11.0,0.0,0.0,0.0,0.0,-20.922867878779776
1.0,10.0,11.0,0.0,0.0,0.0,1.0,9.72069600122029
1.0,10.0,10.0,0.0,0.0,1.0,0.0,11.320450750089254
1.0,9.0,10.0,0.0,0.0,1.0,1.0,39.96432941565479
1.0,8.0,10.0,0.0,0.0,0.0,1.0,11.320450750089254
1.0,8.0,9.0,0.0,0.0,0.0,0.0,11.320450750089254
1.0,8.0,9.0,0.0,0.0,0.0,0.0,11.320450750089254
1.0,8.0,9.0,0.0,0.0,0.0,0.0,12.520415982872027
1.0,8.0,9.0,0.0,0.0,0.0,0.0,41.964014630089316
1.0,8.0,9.0,0.0,0.0,1.0,0.0,13.320135964523786
1.0,7.0,9.0,0.0,0.0,0.0,1.0,13.320135964523786
1.0,7.0,8.0,0.0,0.0,0.0,0.0,13.320135964523786
1.0,7.0,8.0,0.0,0.0,0.0,0.0,13.720066430089325
1.0,7.0,8.0,0.0,0.0,0.0,0.0,-16.123777468258982
1.0,7.0,8.0,0.0,0.0,1.0,1.0,-14.923812235476209
1.0,7.0,7.0,0.0,0.0,0.0,0.0,-14.523881769910668
1.0,7.0,7.0,0.0,0.0,1.0,0.0,15.719751644523857
1.0,7.0,7.0,0.0,0.0,2.0,1.0,-14.924127021041684
1.0,6.0,7.0,0.0,0.0,1.0,1.0,-14.924127021041684
1.0,6.0,6.0,1.0,0.0,0.0,0.0,-14.524196555476145
1.0,6.0,6.0,1.0,0.0,0.0,0.0,15.719436858958382
1.0,6.0,6.0,1.0,0.0,1.0,1.0,-12.924441806607152
1.0,5.0,6.0,1.0,0.0,0.0,1.0,-13.724476573824386
1.0,5.0,5.0,1.0,0.0,0.0,0.0,-41.16839000660715
1.0,5.0,5.0,1.0,0.0,0.0,1.0,-10.124721824955401
1.0,5.0,4.0,1.0,0.0,1.0,0.0,-9.724791359389862
1.0,4.0,4.0,0.0,0.0,0.0,0.0,20.518842055044665
1.0,4.0,4.0,0.0,0.0,1.0,1.0,-8.12503661052087
1.0,3.0,4.0,0.0,0.0,0.0,1.0,-8.12503661052087
1.0,3.0,3.0,0.0,0.0,0.0,0.0,-7.725106144955329
1.0,3.0,3.0,0.0,0.0,0.0,0.0,23.318562036696417
1.0,3.0,3.0,0.0,0.0,1.0,1.0,23.318562036696417
1.0,2.0,3.0,0.0,0.0,0.0,0.0,23.318562036696417
1.0,2.0,3.0,0.0,0.0,0.0,0.0,23.718492502261956
1.0,2.0,3.0,0.0,0.0,0.0,0.0,54.76216068391372
1.0,2.0,3.0,0.0,0.0,1.0,1.0,54.76216068391372
1.0,1.0,3.0,0.0,0.0,0.0,0.0,54.76216068391372
1.0,1.0,3.0,0.0,0.0,0.0,0.0,55.16209114947926
1.0,1.0,3.0,0.0,0.0,0.0,0.0,100.0
1.0,1.0,3.0,0.0,0.0,1.0,1.0,55.16209114947926
1.0,0.0,3.0,0.0,0.0,0.0,0.0,100.0
1.0,12.0,12.0,0.0,0.0,0.0,0.0,-24.92223830764884
1.0,12.0,12.0,0.0,0.0,1.0,0.0,4.521360339568453
1.0,12.0,12.0,0.0,0.0,1.0,0.0,-24.12251832599708
1.0,11.0,12.0,0.0,0.0,0.0,1.0,-22.922553093214308
1.0,11.0,11.0,0.0,0.0,0.0,0.0,-22.922553093214308
1.0,11.0,11.0,0.0,0.0,1.0,0.0,7.321080321220219
1.0,11.0,11.0,0.0,0.0,1.0,0.0,7.721010786785758
1.0,10.0,11.0,0.0,0.0,0.0,0.0,37.96464420122029
1.0,10.0,11.0,0.0,0.0,1.0,1.0,9.32076553565475
1.0,9.0,11.0,0.0,0.0,0.0,1.0,9.32076553565475
1.0,9.0,10.0,0.0,0.0,0.0,0.0,10.520730768437524
1.0,9.0,10.0,0.0,0.0,0.0,0.0,40.76436418287202
1.0,9.0,10.0,0.0,0.0,1.0,0.0,41.964329415654795
1.0,8.0,10.0,0.0,0.0,0.0,0.0,71.40792806287209
1.0,8.0,10.0,0.0,0.0,1.0,0.0,42.76404939730655
1.0,7.0,10.0,0.0,0.0,0.0,1.0,42.76404939730655
1.0,7.0,9.0,0.0,0.0,0.0,0.0,43.96401463008932
1.0,7.0,9.0,0.0,0.0,0.0,0.0,73.40761327730661
1.0,7.0,9.0,0.0,0.0,1.0,0.0,44.763734611741086
1.0,6.0,9.0,0.0,0.0,0.0,1.0,44.763734611741086
1.0,6.0,8.0,0.0,0.0,0.0,0.0,44.36363031008939
1.0,6.0,8.0,0.0,0.0,0.0,0.0,76.20733325895839
1.0,6.0,8.0,0.0,0.0,1.0,2.0,76.20733325895839
1.0,5.0,8.0,0.0,0.0,0.0,0.0,76.20733325895839
1.0,5.0,8.0,0.0,0.0,0.0,0.0,76.60726372452393
1.0,5.0,8.0,0.0,0.0,0.0,0.0,106.85089713895843
1.0,5.0,8.0,0.0,0.0,1.0,1.0,78.2070184733929
1.0,4.0,8.0,0.0,0.0,0.0,1.0,78.2070184733929
1.0,4.0,7.0,0.0,0.0,0.0,0.0,79.40698370617568
1.0,4.0,7.0,0.0,0.0,0.0,0.0,109.6506171206102
1.0,4.0,7.0,0.0,0.0,1.0,0.0,110.05054758617575
1.0,3.0,7.0,0.0,0.0,0.0,0.0,142.29418100061025
1.0,3.0,7.0,0.0,0.0,1.0,1.0,142.29418100061025
1.0,2.0,7.0,0.0,1.0,0.0,0.0,142.29418100061025
1.0,2.0,7.0,0.0,1.0,0.0,0.0,142.29418100061025
