1.0,12.0,12.0,0.0,0.0,0.0,0.0,-24.214758546074737
1.0,12.0,12.0,0.0,0.0,0.0,0.0,5.974453348236224
1.0,12.0,12.0,0.0,0.0,1.0,0.0,6.428805333928389
1.0,11.0,12.0,0.0,0.0,0.0,0.0,36.61801722823935
1.0,11.0,12.0,0.0,0.0,1.0,1.0,7.919717042549944
1.0,10.0,12.0,0.0,0.0,0.0,1.0,7.146893035396027
1.0,10.0,11.0,0.0,0.0,0.0,0.0,-20.324231157447297
1.0,10.0,11.0,0.0,0.0,0.0,1.0,10.319332722555828
1.0,10.0,10.0,0.0,0.0,1.0,0.0,11.810244431177356
1.0,9.0,10.0,0.0,0.0,1.0,1.0,40.508544616866764
1.0,8.0,10.0,0.0,0.0,0.0,1.0,11.810244431177356
1.0,8.0,9.0,0.0,0.0,0.0,0.0,11.810244431177356
1.0,8.0,9.0,0.0,0.0,0.0,0.0,11.810244431177356
1.0,8.0,9.0,0.0,0.0,0.0,0.0,13.037420424023438
1.0,8.0,9.0,0.0,0.0,0.0,0.0,42.45380831118048
1.0,8.0,9.0,0.0,0.0,1.0,0.0,13.755508125491076
1.0,7.0,9.0,0.0,0.0,0.0,1.0,13.755508125491076
1.0,7.0,8.0,0.0,0.0,0.0,0.0,13.755508125491076
1.0,7.0,8.0,0.0,0.0,0.0,0.0,14.20986011118324
1.0,7.0,8.0,0.0,0.0,0.0,0.0,-15.715616067352247
1.0,7.0,8.0,0.0,0.0,1.0,1.0,-14.488440074506165
1.0,7.0,7.0,0.0,0.0,0.0,0.0,-14.034088088814002
1.0,7.0,7.0,0.0,0.0,1.0,0.0,16.15512380549696
1.0,7.0,7.0,0.0,0.0,2.0,1.0,-14.543176380192445
1.0,6.0,7.0,0.0,0.0,1.0,1.0,-14.543176380192445
1.0,6.0,6.0,1.0,0.0,0.0,0.0,-14.088824394500282
1.0,6.0,6.0,1.0,0.0,0.0,0.0,16.10038749981065
1.0,6.0,6.0,1.0,0.0,1.0,1.0,-12.597912685878754
